id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03109000970,109/02/07,新竹縣新豐鄉公所,後湖民防分隊109年春安工作活動,109/01/07,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109000980,109/02/07,新竹縣新豐鄉公所,山崎義警分隊109年安全訓練暨春安檢討活動,109/01/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109000990,109/02/07,新竹縣新豐鄉公所,後湖義警分隊108年外縣市參訪活動,108/04/24,公職人員之關係人,"80,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001009,109/02/07,新竹縣新豐鄉公所,新豐民防分隊108年花蓮參訪活動,108/05/08,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001041,109/02/07,新竹縣新豐鄉公所,山崎義警分隊小琉球參訪,108/06/21,公職人員之關係人,"70,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001061,109/02/07,新竹縣新豐鄉公所,義警民防108年績優人員參訪活動,108/07/09,公職人員之關係人,"220,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001071,109/02/07,新竹縣新豐鄉公所,山崎義警分隊108年守望相助座談會暨中秋聯誼,108/08/13,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001081,109/02/07,新竹縣新豐鄉公所,新豐民防分隊108年巡邏埋伏訓練,108/11/12,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001090,109/02/07,新竹縣新豐鄉公所,新豐義警分隊108年參訪活動,108/11/18,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001104,109/02/07,新竹縣新豐鄉公所,108年年終工作檢討暨防範犯罪座談會,108/11/29,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001251,109/02/14,新竹縣新豐鄉公所,歌唱教學研習活動,109/01/22,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,許錦煙,新竹縣新豐鄉公所,鄉民代表,,,,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：總幹事"
AA03109001720,109/02/27,新竹縣新豐鄉公所,109年新豐義警移地訓練,109/02/24,公職人員之關係人,"10,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109001740,109/02/27,新竹縣新豐鄉公所,新豐民防分隊治安座談會,109/02/20,公職人員之關係人,"25,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109002370,109/03/24,新竹縣新豐鄉公所,後湖民防分隊108年參訪活動,108/05/24,公職人員之關係人,"70,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109002380,109/03/24,新竹縣新豐鄉公所,後湖義警分隊109年參訪鳳林消防隊活動,109/03/24,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109003470,109/05/21,新竹縣新豐鄉公所,山崎民防分隊109年7月台東綠島參訪,109/05/20,公職人員之關係人,"100,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109005041,109/07/28,新竹縣新豐鄉公所,山崎義警分隊109年8月15、16日南台灣參訪活動,109/07/03,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,,,,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109005280,109/08/10,新竹縣新豐鄉公所,補助新竹縣新豐鄉民俗技藝推展協會辦理歌唱教學研習活動,109/03/30,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,許錦煙,新竹縣新豐鄉民代表會,鄉民代表,新竹縣新豐鄉民俗技藝推展協會,26154155,方月琴,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：總幹事"
AA03109005311,109/08/10,新竹縣新豐鄉公所,新豐民防分隊109年11/28南投參訪活動,109/08/10,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109006104,109/09/11,新竹縣新豐鄉公所,辦理「會員大會暨CPR宣導活動」,109/08/16,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,鍾秀菊,新竹縣新豐鄉民代表會,民意代表,新竹縣新豐鄉幸福養生推廣協會,37986629,邱榮鎮,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；邱榮鎮 擔任 相類似職務：理事長"
AA03109006113,109/09/11,新竹縣新豐鄉公所,辦理「緊急救護哈姆立克宣導及南投雙龍瀑布七彩吊橋自然生態教育活動」,109/09/11,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,鍾秀菊,新竹縣新豐鄉民代表會,民意代表,新竹縣新豐鄉幸福養生推廣協會,37986629,邱榮鎮,"關係人屬：非法人團體，係由 ： 公職人員之配偶或共同生活之家屬；邱榮鎮 擔任 相類似職務：理事長"
AA03109006122,109/09/11,新竹縣新豐鄉公所,山崎義警109中秋(守望相助宣導),109/08/31,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109006131,109/09/11,新竹縣新豐鄉公所,山崎民防分隊109治安反詐騙座談會0926,109/09/11,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,新豐鄉鄉民代表會主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109007760,109/11/04,新竹縣新豐鄉公所,新豐民防1091017治安座談會,109/09/29,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109007770,109/11/04,新竹縣新豐鄉公所,後湖民防分隊1091016南台灣參訪活動,109/10/06,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109007780,109/11/04,新竹縣新豐鄉公所,新竹縣新豐鄉義警民防協會績優幹部參訪活動,109/10/20,公職人員之關係人,"240,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,,,,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109008190,109/11/20,新竹縣新豐鄉公所,新豐民防1091101防範犯罪埋伏訓練,109/10/22,公職人員之關係人,"10,000",第3款：對公職人員之關係人禁止其補助反不利於公共利益且經補助法令主管機關核定同意之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03109009203,109/12/29,新竹縣新豐鄉公所,新竹縣新豐鄉義警民防協會年終座談會,109/11/25,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03109009290,109/12/31,新竹縣新豐鄉公所,109年新竹縣新豐鄉長盃慢速壘球錦標賽,109/06/26,公職人員之關係人,"90,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉體育會,72899910,田鼎睿,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03109009302,109/12/31,新竹縣新豐鄉公所,109年新豐鄉長盃籃球錦標賽,109/09/12,公職人員之關係人,"55,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉公所社運補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉體育會,72899910,田鼎睿,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03109009311,109/12/31,新竹縣新豐鄉公所,109年體育盃桌球友誼賽,109/09/06,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉公所社運補助要點,田鼎睿,新竹縣新豐鄉公所,主席,新竹縣新豐鄉體育會,72899910,田鼎睿,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03109009321,109/12/31,新竹縣新豐鄉公所,109年新豐鄉體育會理事長盃慢速壘球賽,109/02/22,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉公所社運補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉體育會,72899910,田鼎睿,"關係人屬：非法人團體，係由 ： 公職人員本人"
AA03110000531,110/01/14,新竹縣新豐鄉公所,補助新竹縣新豐鄉民俗技藝推展協會辦理「歌唱教學研習活動」,110/01/17,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,許錦煙,新竹縣新豐鄉民代表會,民意代表,新竹縣新豐鄉民俗技藝推展協會,26154155,方月琴,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：總幹事"
AA03110000730,110/01/21,新竹縣新豐鄉公所,新豐民防分隊春安工作會報,110/01/07,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,,,,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110000740,110/01/21,新竹縣新豐鄉公所,山崎義警分隊春安工作反詐騙餐會,110/01/19,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110000750,110/01/21,新竹縣新豐鄉公所,後湖義警春安工作座談會,110/01/18,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110000760,110/01/21,新竹縣新豐鄉公所,山崎民防春安工作座談會,110/01/21,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110001280,110/02/01,新竹縣新豐鄉公所,補助新竹縣新豐鄉松林社區發展協會辦理「第八屆第1次會員大會暨防災防火宣導活動」,110/01/09,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,甘淑娥,新竹縣新豐鄉民代表會,民意代表,新竹縣新豐鄉松林社區發展協會,73762238,盧朝專,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事"
AA03110003441,110/04/29,新竹縣新豐鄉公所,補助新竹縣九奕愛心關懷發展協會辦理「導護教育績優社區觀摩活動(台中市梧棲區草湳社區)」,110/04/29,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新豐鄉社運補助要點,田鼎睿,新竹縣新豐鄉民代表會,代表會主席,新竹縣九奕愛心關懷發展協會,72899910,田鼎睿,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110004312,110/05/19,新竹縣新豐鄉公所,新豐義警分隊反詐騙宣導,110/06/06,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110004321,110/05/19,新竹縣新豐鄉公所,山崎義警南台灣移地訓練,110/04/24,公職人員之關係人,"60,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉義警民防協會,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03110004331,110/05/19,新竹縣新豐鄉公所,新豐民防4月參訪活動,110/04/24,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03110007312,110/11/27,新竹縣新豐鄉公所,補助新竹縣婦女同心會辦理「嘉義阿里山樂野社區觀摩參訪活動」,110/11/19,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉社運補助要點,甘淑娥,新竹縣新豐鄉民代表會,鄉民代表,新竹縣婦女同心會,14917046,田林妹,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03110007321,110/11/27,新竹縣新豐鄉公所,補助新竹縣婦女同心會辦理「菁桐社區觀摩參訪活動」,110/10/15,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉社運補助要點,甘淑娥,新竹縣新豐鄉民代表會,鄉民代表,新竹縣婦女同心會,14917046,田林妹,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：常務監事"
AA03111000490,111/01/11,新竹縣新豐鄉公所,新豐民防巡邏埋伏訓練,110/11/02,公職人員之關係人,"13,400",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,理事長,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111000501,111/01/11,新竹縣新豐鄉公所,新豐民防分隊4/24到4/25南投參訪,110/04/15,公職人員本人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉義警民防協會,田鼎睿,新竹縣新豐鄉民代表會,理事長,,,,
AA03111000511,111/01/11,新竹縣新豐鄉公所,山崎民防分隊參訪活動,110/10/29,公職人員之關係人,"90,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉義警民防協會,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉民代表會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111000521,111/01/11,新竹縣新豐鄉公所,後湖義警分隊防範犯罪反詐騙座談會,110/11/03,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111000570,111/01/11,新竹縣新豐鄉公所,山崎義警分隊參訪活動,110/11/19,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111000590,111/01/11,新竹縣新豐鄉公所,後湖民防分隊太平參訪活動,110/12/15,公職人員之關係人,"80,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111000601,111/01/11,新竹縣新豐鄉公所,新豐民防分隊春安會報,110/12/21,公職人員之關係人,"50,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
AA03111000660,111/01/12,新竹縣新豐鄉公所,後湖義警分隊春安座談會1110114,111/01/03,公職人員之關係人,"30,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,新竹縣新豐鄉公所推行社運工作補助款補助要點,田鼎睿,新竹縣新豐鄉民代表會,主席,新竹縣新豐鄉義警民防協會,10600377,田鼎睿,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
