id,公告日期,交易案件機關,交易案件名稱,交易日期,交易對象,交易金額,交易屬第14條第1項但書,法令依據,公職人員姓名,服務機關團體,職稱,關係人名稱,統一編號,代表人或管理人,關係人與公職人員之關係
AA03110005071,110/08/10,南投縣政府,長照服務發展基金110年度一般性獎助計畫-原住民區及偏遠地區照顧服務員獎勵津貼與交通津貼,110/08/05,公職人員之關係人,"64,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧特約及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03110005421,110/08/30,南投縣政府,110年度特約長期照顧服務-居家服務,110/08/19,公職人員之關係人,"564,618",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03110005721,110/09/27,南投縣政府,110年度特約長期照顧服務-居家服務,110/09/16,公職人員之關係人,"535,837",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03110006190,110/10/18,南投縣政府,溫馨九九重陽敬老活動,110/10/07,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,蔡宗智,南投縣議會,議員,南投縣銀髮樂園關懷協會,82657503,蔡宗智,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03110006312,110/10/27,南投縣政府,110年度特約長期照顧服務-居家服務,110/10/20,公職人員之關係人,"611,364",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03110006321,110/10/27,南投縣政府,南投縣貓羅溪歌唱敬老關懷活動,110/10/18,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,蔡宗智,南投縣議會,議員,南投縣貓羅溪歌唱運動協會,87186088,施子涵,"關係人屬：非法人團體，係由 ： 公職人員二親等以內親屬；母子；陳玉麗 擔任 相類似職務：監事"
AA03110006402,110/10/29,南投縣政府,長照發展基金110年度一般性獎助經費,110/10/21,公職人員之關係人,"78,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧特約及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03110007051,110/11/18,南投縣政府,長照發展基金110年度一般性獎助計畫-原住民區及偏遠地區照顧服務員獎勵津貼及交通津貼,110/11/16,公職人員之關係人,"21,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧特約及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03110007251,110/11/25,南投縣政府,110年度特約長期照顧服務-居家服務,110/11/17,公職人員之關係人,"643,030",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支費作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03110007830,110/12/16,南投縣政府,110年度特約長期照顧服務-居家服務,110/12/14,公職人員之關係人,"608,916",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03111000113,111/01/04,南投縣政府,南投縣總工會110年經常費,110/02/02,公職人員之關係人,"90,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣政府對民間團體及個人補(捐)助預算執行應行注意事項第3點,曾振炎,南投縣議會,議員,南投縣總工會,61610004,曾振炎,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03111000122,111/01/04,南投縣政府,110年法律諮詢服務費,110/02/02,公職人員之關係人,"40,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣政府對民間團體及個人補(捐)助預算執行應行注意事項第3點,曾振炎,南投縣議會,議員,南投縣總工會,61610004,曾振炎,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03111000132,111/01/04,南投縣政府,南投縣110年模範勞工表揚大會,110/03/25,公職人員之關係人,"376,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣政府對民間團體及個人補(捐)助預算執行應行注意事項第3點,曾振炎,南投縣議會,議員,南投縣總工會,61610004,曾振炎,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03111000141,111/01/04,南投縣政府,南投縣110年勞工運動大會,110/11/02,公職人員之關係人,"978,581",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣政府對民間團體及個人補(捐)助預算執行應行注意事項第3點,曾振炎,南投縣議會,議員,南投縣總工會,61610004,曾振炎,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03111000151,111/01/04,南投縣政府,110年南投縣企業、職業工會理事長暨會務人員勞工政策研習會,110/11/08,公職人員之關係人,"410,634",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣政府對民間團體及個人補(捐)助預算執行應行注意事項第3點,曾振炎,南投縣議會,議員,南投縣總工會,61610004,曾振炎,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：理事長"
AA03111000821,111/01/14,南投縣政府,虎年藝文迎春揮毫送春聯,110/12/28,公職人員之關係人,"20,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,曾振炎,南投縣議會,議員,南投縣藝文發展協會,88406547,曾振炎,"關係人屬：非法人團體，係由 ： 公職人員本人 擔任：負責人"
AA03111000970,111/01/19,南投縣政府,110年度特約長期照顧服務-居家服務,111/01/17,公職人員之關係人,"733,447",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03111001880,111/02/24,南投縣政府,111年i臺灣2.0計畫-一般專案-多元舞藝運動嘉年華,111/02/24,公職人員之關係人,"80,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,蔡宗智,南投縣議會,議員,南投縣南投市體育會,10931290,蒲志銘,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任 相類似職務：常務理事"
AA03111002271,111/03/09,南投縣政府,111年度特約長期照顧服務-居家服務,111/02/18,公職人員之關係人,"645,556",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03111003331,111/04/11,南投縣政府,社區整體照顧服務體系-C級巷弄長照站申請補助計畫,111/01/25,公職人員之關係人,"478,000",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,長照服務發展基金111年度一般性獎助經費申請審查及財務處理暨獎助項目及基準及本府社區整體照顧服務體系-C級巷弄長照站申請補助計畫,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03111004061,111/04/29,南投縣政府,111年度特約長期照顧服務-居家服務,111/04/19,公職人員之關係人,"642,875",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣市政府辦理長期照顧服務提供者特約簽訂及費用支付要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03111004312,111/05/31,南投縣政府,長照2.0整合型計畫-居家服務,111/05/17,公職人員之關係人,"635,451",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣市政府辦理長期照顧服務提供者特約簽訂及費用支付要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03111005531,111/08/01,南投縣政府,111年度特約長期照顧服務-居家服務,111/07/21,公職人員之關係人,"655,820",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03111006181,111/09/01,南投縣政府,111年度特約長期照顧服務-居家服務,111/08/17,公職人員之關係人,"634,829",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,直轄市、縣(市)政府辦理長期照顧服務提供者特約簽訂及費用支付作業要點,蔡宗智,南投縣議會,議員,南投縣私立慈愛居家長照機構,82570979,蔡宗智,"關係人屬：營利事業，係由 ： 公職人員本人 擔任：負責人"
AA03111006541,111/09/08,南投縣政府,南投縣111年全民盃體育競賽系列活動-慢速壘球,111/03/21,公職人員之關係人,"32,100",第3款：對公職人員之關係人依法令規定以公開公平方式辦理之補助。,南投縣各級人民團體申請補助處理要點第3點,洪明科,南投縣議會,議員,南投縣體育會慢速壘球委員會,39736535,洪明科,"關係人屬：非營利法人，係由 ： 公職人員本人 擔任：負責人"
